placename	month	count
Al-Shifa Ospitalea	2024-01	0
Al-Shifa Ospitalea	2024-02	0
Al-Shifa Ospitalea	2024-03	0
Al-Shifa Ospitalea	2024-04	0
Al-Shifa ziekenhuis	2023-10	0
Al-Shifa ziekenhuis	2023-11	0
Al-Shifa ziekenhuis	2023-12	0
Al-Shifa ziekenhuis	2024-01	0
Al-Shifa ziekenhuis	2024-02	0
Al-Shifa ziekenhuis	2024-03	0
Al-Shifa ziekenhuis	2024-04	0
As-Sifa	2023-10	0
As-Sifa	2023-11	0
As-Sifa	2023-12	0
As-Sifa	2024-01	0
As-Sifa	2024-02	0
As-Sifa	2024-03	0
As-Sifa	2024-04	0
Aš-Šifá	2023-10	0
Aš-Šifá	2023-11	0
Aš-Šifá	2023-12	0
Aš-Šifá	2024-01	0
Aš-Šifá	2024-02	0
Aš-Šifá	2024-03	0
Aš-Šifá	2024-04	0
Benh vien Al-Shifa	2023-10	0
Benh vien Al-Shifa	2023-11	0
Benh vien Al-Shifa	2023-12	0
Benh vien Al-Shifa	2024-01	0
Benh vien Al-Shifa	2024-02	0
Benh vien Al-Shifa	2024-03	0
Benh vien Al-Shifa	2024-04	0
Bolnisnica Al Sifa	2023-10	0
Bolnisnica Al Sifa	2023-11	0
Bolnisnica Al Sifa	2023-12	0
Bolnisnica Al Sifa	2024-01	0
Bolnisnica Al Sifa	2024-02	0
Bolnisnica Al Sifa	2024-03	0
Bolnisnica Al Sifa	2024-04	0
Bolnišnica Al Šifa	2023-10	0
Bolnišnica Al Šifa	2023-11	0
Bolnišnica Al Šifa	2023-12	0
Bolnišnica Al Šifa	2024-01	0
Bolnišnica Al Šifa	2024-02	0
Bolnišnica Al Šifa	2024-03	0
Bolnišnica Al Šifa	2024-04	0
Bệnh viện Al-Shifa	2023-10	0
Bệnh viện Al-Shifa	2023-11	0
Bệnh viện Al-Shifa	2023-12	0
Bệnh viện Al-Shifa	2024-01	0
Bệnh viện Al-Shifa	2024-02	0
Bệnh viện Al-Shifa	2024-03	0
Bệnh viện Al-Shifa	2024-04	0
Gazze Sifa Hastanesi	2023-10	0
Gazze Sifa Hastanesi	2023-11	0
Gazze Sifa Hastanesi	2023-12	0
Gazze Sifa Hastanesi	2024-01	0
Gazze Sifa Hastanesi	2024-02	0
Gazze Sifa Hastanesi	2024-03	0
Gazze Sifa Hastanesi	2024-04	0
Gazze Şifa Hastanesi	2023-10	0
Gazze Şifa Hastanesi	2023-11	0
Gazze Şifa Hastanesi	2023-12	0
Gazze Şifa Hastanesi	2024-01	0
Gazze Şifa Hastanesi	2024-02	0
Gazze Şifa Hastanesi	2024-03	0
Gazze Şifa Hastanesi	2024-04	0
Hospital Al-Shifa	2023-10	0
Hospital Al-Shifa	2023-11	0
Hospital Al-Shifa	2023-12	0
Hospital Al-Shifa	2024-01	0
Hospital Al-Shifa	2024-02	0
Hospital Al-Shifa	2024-03	0
Hospital Al-Shifa	2024-04	0
Mustashfa al-Shifa	2023-10	0
Mustashfa al-Shifa	2023-11	0
Mustashfa al-Shifa	2023-12	0
Mustashfa al-Shifa	2024-01	0
Mustashfa al-Shifa	2024-02	0
Mustashfa al-Shifa	2024-03	0
Mustashfa al-Shifa	2024-04	0
Ospedale Al-Shifa	2023-10	0
Ospedale Al-Shifa	2023-11	0
Ospedale Al-Shifa	2023-12	0
Ospedale Al-Shifa	2024-01	0
Ospedale Al-Shifa	2024-02	0
Ospedale Al-Shifa	2024-03	0
Ospedale Al-Shifa	2024-04	0
Rumah Sakit Al-Shifa	2023-10	0
Rumah Sakit Al-Shifa	2023-11	0
Rumah Sakit Al-Shifa	2023-12	0
Rumah Sakit Al-Shifa	2024-01	0
Rumah Sakit Al-Shifa	2024-02	0
Rumah Sakit Al-Shifa	2024-03	0
Rumah Sakit Al-Shifa	2024-04	0
Shifa-sykehuset	2023-10	0
Shifa-sykehuset	2023-11	0
Shifa-sykehuset	2023-12	0
Shifa-sykehuset	2024-01	0
Shifa-sykehuset	2024-02	0
Shifa-sykehuset	2024-03	0
Shifa-sykehuset	2024-04	0
Valetudinarium al-Shifa	2023-10	0
Valetudinarium al-Shifa	2023-11	0
Valetudinarium al-Shifa	2023-12	0
Valetudinarium al-Shifa	2024-01	0
Valetudinarium al-Shifa	2024-02	0
Valetudinarium al-Shifa	2024-03	0
Valetudinarium al-Shifa	2024-04	0
Ysbyty Al-Shifa	2023-10	0
Ysbyty Al-Shifa	2023-11	0
Ysbyty Al-Shifa	2023-12	0
Ysbyty Al-Shifa	2024-01	0
Ysbyty Al-Shifa	2024-02	0
Ysbyty Al-Shifa	2024-03	0
Ysbyty Al-Shifa	2024-04	0
al-Schifa-Krankenhaus	2023-10	0
al-Schifa-Krankenhaus	2023-11	0
al-Schifa-Krankenhaus	2023-12	0
al-Schifa-Krankenhaus	2024-01	0
al-Schifa-Krankenhaus	2024-02	0
al-Schifa-Krankenhaus	2024-03	0
al-Schifa-Krankenhaus	2024-04	0
al-cipa maruttuvamanai	2023-10	0
al-cipa maruttuvamanai	2023-11	0
al-cipa maruttuvamanai	2023-12	0
al-cipa maruttuvamanai	2024-01	0
al-cipa maruttuvamanai	2024-02	0
al-cipa maruttuvamanai	2024-03	0
al-cipa maruttuvamanai	2024-04	0
ala-sipha hasapatala	2023-10	0
ala-sipha hasapatala	2023-11	0
ala-sipha hasapatala	2023-12	0
ala-sipha hasapatala	2024-01	0
ala-sipha hasapatala	2024-02	0
ala-sipha hasapatala	2024-03	0
ala-sipha hasapatala	2024-04	0
alsipa byeong-won	2023-10	0
alsipa byeong-won	2023-11	0
alsipa byeong-won	2023-12	0
alsipa byeong-won	2024-01	0
alsipa byeong-won	2024-02	0
alsipa byeong-won	2024-03	0
alsipa byeong-won	2024-04	0
bymarstan alshfa	2023-10	0
bymarstan alshfa	2023-11	0
bymarstan alshfa	2023-12	0
bymarstan alshfa	2024-01	0
bymarstan alshfa	2024-02	0
bymarstan alshfa	2024-03	0
bymarstan alshfa	2024-04	0
hopital Al-Shifa	2023-10	0
hopital Al-Shifa	2023-11	0
hopital Al-Shifa	2023-12	0
hopital Al-Shifa	2024-01	0
hopital Al-Shifa	2024-02	0
hopital Al-Shifa	2024-03	0
hopital Al-Shifa	2024-04	0
hospitalo Al-Sifa	2023-10	0
hospitalo Al-Sifa	2023-11	0
hospitalo Al-Sifa	2023-12	0
hospitalo Al-Sifa	2024-01	0
hospitalo Al-Sifa	2024-02	0
hospitalo Al-Sifa	2024-03	0
hospitalo Al-Sifa	2024-04	0
hospitalo Al-Ŝifa	2023-10	0
hospitalo Al-Ŝifa	2023-11	0
hospitalo Al-Ŝifa	2023-12	0
hospitalo Al-Ŝifa	2024-01	0
hospitalo Al-Ŝifa	2024-02	0
hospitalo Al-Ŝifa	2024-03	0
hospitalo Al-Ŝifa	2024-04	0
hôpital Al-Shifa	2023-10	0
hôpital Al-Shifa	2023-11	0
hôpital Al-Shifa	2023-12	0
hôpital Al-Shifa	2024-01	0
hôpital Al-Shifa	2024-02	0
hôpital Al-Shifa	2024-03	0
hôpital Al-Shifa	2024-04	0
rong phyabal xach chifax	2023-10	0
rong phyabal xach chifax	2023-11	0
rong phyabal xach chifax	2023-12	0
rong phyabal xach chifax	2024-01	0
rong phyabal xach chifax	2024-02	0
rong phyabal xach chifax	2024-03	0
rong phyabal xach chifax	2024-04	0
xi fa yi yuan	2023-10	0
xi fa yi yuan	2023-11	0
xi fa yi yuan	2023-12	0
xi fa yi yuan	2024-01	0
xi fa yi yuan	2024-02	0
xi fa yi yuan	2024-03	0
xi fa yi yuan	2024-04	0
Аль-Шифа	2023-10	0
Аль-Шифа	2023-11	0
Аль-Шифа	2023-12	0
Аль-Шифа	2024-01	0
Аль-Шифа	2024-02	0
Аль-Шифа	2024-03	0
Аль-Шифа	2024-04	0
בית החולים שיפא	2023-10	0
בית החולים שיפא	2023-11	1
בית החולים שיפא	2023-12	0
בית החולים שיפא	2024-01	0
בית החולים שיפא	2024-02	0
בית החולים שיפא	2024-03	0
בית החולים שיפא	2024-04	0
بیمارستان الشفا	2023-10	0
بیمارستان الشفا	2023-11	0
بیمارستان الشفا	2023-12	0
بیمارستان الشفا	2024-01	0
بیمارستان الشفا	2024-02	0
بیمارستان الشفا	2024-03	0
بیمارستان الشفا	2024-04	0
مجمع الشفاء الطبي	2023-10	0
مجمع الشفاء الطبي	2023-11	0
مجمع الشفاء الطبي	2023-12	0
مجمع الشفاء الطبي	2024-01	0
مجمع الشفاء الطبي	2024-02	0
مجمع الشفاء الطبي	2024-03	1
مجمع الشفاء الطبي	2024-04	0
আল-শিফা হাসপাতাল	2023-10	0
আল-শিফা হাসপাতাল	2023-11	0
আল-শিফা হাসপাতাল	2023-12	0
আল-শিফা হাসপাতাল	2024-01	0
আল-শিফা হাসপাতাল	2024-02	0
আল-শিফা হাসপাতাল	2024-03	0
আল-শিফা হাসপাতাল	2024-04	0
அல்-சிபா மருத்துவமனை	2023-10	0
அல்-சிபா மருத்துவமனை	2023-11	0
அல்-சிபா மருத்துவமனை	2023-12	0
அல்-சிபா மருத்துவமனை	2024-01	0
அல்-சிபா மருத்துவமனை	2024-02	0
அல்-சிபா மருத்துவமனை	2024-03	0
அல்-சிபா மருத்துவமனை	2024-04	0
โรงพยาบาลอัชชิฟาอ์	2023-10	0
โรงพยาบาลอัชชิฟาอ์	2023-11	0
โรงพยาบาลอัชชิฟาอ์	2023-12	0
โรงพยาบาลอัชชิฟาอ์	2024-01	0
โรงพยาบาลอัชชิฟาอ์	2024-02	0
โรงพยาบาลอัชชิฟาอ์	2024-03	0
โรงพยาบาลอัชชิฟาอ์	2024-04	0
アル・シファ病院	2023-10	0
アル・シファ病院	2023-11	0
アル・シファ病院	2023-12	0
アル・シファ病院	2024-01	0
アル・シファ病院	2024-02	0
アル・シファ病院	2024-03	0
アル・シファ病院	2024-04	0
希法医院	2023-10	0
希法医院	2023-11	0
希法医院	2023-12	0
希法医院	2024-01	0
希法医院	2024-02	0
希法医院	2024-03	0
希法医院	2024-04	0
알시파 병원	2023-10	0
알시파 병원	2023-11	0
알시파 병원	2023-12	0
알시파 병원	2024-01	0
알시파 병원	2024-02	0
알시파 병원	2024-03	0
알시파 병원	2024-04	0
Umm Jarrah	2023-10	0
Umm Jarrah	2023-11	0
Umm Jarrah	2023-12	0
Umm Jarrah	2024-01	0
Umm Jarrah	2024-02	0
Umm Jarrah	2024-03	0
Umm Jarrah	2024-04	0
Umm Jerra	2023-10	0
Umm Jerra	2023-11	0
Umm Jerra	2023-12	0
Umm Jerra	2024-01	0
Umm Jerra	2024-02	0
Umm Jerra	2024-03	0
Umm Jerra	2024-04	0
Musabbih	2023-10	0
Musabbih	2023-11	0
Musabbih	2023-12	0
Musabbih	2024-01	0
Musabbih	2024-02	0
Musabbih	2024-03	0
Musabbih	2024-04	0
Musebbeh	2023-10	0
Musebbeh	2023-11	0
Musebbeh	2023-12	0
Musebbeh	2024-01	0
Musebbeh	2024-02	0
Musebbeh	2024-03	0
Musebbeh	2024-04	0
Muşabbiḩ	2023-10	0
Muşabbiḩ	2023-11	0
Muşabbiḩ	2023-12	0
Muşabbiḩ	2024-01	0
Muşabbiḩ	2024-02	0
Muşabbiḩ	2024-03	0
Muşabbiḩ	2024-04	0
Ard Rafah	2023-10	0
Ard Rafah	2023-11	0
Ard Rafah	2023-12	0
Ard Rafah	2024-01	0
Ard Rafah	2024-02	0
Ard Rafah	2024-03	0
Ard Rafah	2024-04	0
Al Qubbah	2023-10	0
Al Qubbah	2023-11	0
Al Qubbah	2023-12	0
Al Qubbah	2024-01	0
Al Qubbah	2024-02	0
Al Qubbah	2024-03	0
Al Qubbah	2024-04	0
El Qubbe	2023-10	0
El Qubbe	2023-11	0
El Qubbe	2023-12	0
El Qubbe	2024-01	0
El Qubbe	2024-02	0
El Qubbe	2024-03	0
El Qubbe	2024-04	0
Al Junaynah	2023-10	0
Al Junaynah	2023-11	0
Al Junaynah	2023-12	0
Al Junaynah	2024-01	0
Al Junaynah	2024-02	0
Al Junaynah	2024-03	0
Al Junaynah	2024-04	0
El Juneine	2023-10	0
El Juneine	2023-11	0
El Juneine	2023-12	0
El Juneine	2024-01	0
El Juneine	2024-02	0
El Juneine	2024-03	0
El Juneine	2024-04	0
Al Ghabah	2023-10	0
Al Ghabah	2023-11	0
Al Ghabah	2023-12	0
Al Ghabah	2024-01	0
Al Ghabah	2024-02	0
Al Ghabah	2024-03	0
Al Ghabah	2024-04	0
Al Ghābah	2023-10	0
Al Ghābah	2023-11	0
Al Ghābah	2023-12	0
Al Ghābah	2024-01	0
Al Ghābah	2024-02	0
Al Ghābah	2024-03	0
Al Ghābah	2024-04	0
El-Ghabe	2023-10	0
El-Ghabe	2023-11	0
El-Ghabe	2023-12	0
El-Ghabe	2024-01	0
El-Ghabe	2024-02	0
El-Ghabe	2024-03	0
El-Ghabe	2024-04	0
Al Filahah	2023-10	0
Al Filahah	2023-11	0
Al Filahah	2023-12	0
Al Filahah	2024-01	0
Al Filahah	2024-02	0
Al Filahah	2024-03	0
Al Filahah	2024-04	0
Al Filāḩah	2023-10	0
Al Filāḩah	2023-11	0
Al Filāḩah	2023-12	0
Al Filāḩah	2024-01	0
Al Filāḩah	2024-02	0
Al Filāḩah	2024-03	0
Al Filāḩah	2024-04	0
Al-Filaha	2023-10	0
Al-Filaha	2023-11	0
Al-Filaha	2023-12	0
Al-Filaha	2024-01	0
Al-Filaha	2024-02	0
Al-Filaha	2024-03	0
Al-Filaha	2024-04	0
El Filaha	2023-10	0
El Filaha	2023-11	0
El Filaha	2023-12	0
El Filaha	2024-01	0
El Filaha	2024-02	0
El Filaha	2024-03	0
El Filaha	2024-04	0
Abu Himar	2023-10	0
Abu Himar	2023-11	0
Abu Himar	2023-12	0
Abu Himar	2024-01	0
Abu Himar	2024-02	0
Abu Himar	2024-03	0
Abu Himar	2024-04	0
Abu Himer	2023-10	0
Abu Himer	2023-11	0
Abu Himer	2023-12	0
Abu Himer	2024-01	0
Abu Himer	2024-02	0
Abu Himer	2024-03	0
Abu Himer	2024-04	0
Abū Ḩimār	2023-10	0
Abū Ḩimār	2023-11	0
Abū Ḩimār	2023-12	0
Abū Ḩimār	2024-01	0
Abū Ḩimār	2024-02	0
Abū Ḩimār	2024-03	0
Abū Ḩimār	2024-04	0
Abu 'Awdah	2023-10	0
Abu 'Awdah	2023-11	0
Abu 'Awdah	2023-12	0
Abu 'Awdah	2024-01	0
Abu 'Awdah	2024-02	0
Abu 'Awdah	2024-03	0
Abu 'Awdah	2024-04	0
Abu `Auda	2023-10	0
Abu `Auda	2023-11	0
Abu `Auda	2023-12	0
Abu `Auda	2024-01	0
Abu `Auda	2024-02	0
Abu `Auda	2024-03	0
Abu `Auda	2024-04	0
Abu `Awdah	2023-10	0
Abu `Awdah	2023-11	0
Abu `Awdah	2023-12	0
Abu `Awdah	2024-01	0
Abu `Awdah	2024-02	0
Abu `Awdah	2024-03	0
Abu `Awdah	2024-04	0
Abu `Ode	2023-10	0
Abu `Ode	2023-11	0
Abu `Ode	2023-12	0
Abu `Ode	2024-01	0
Abu `Ode	2024-02	0
Abu `Ode	2024-03	0
Abu `Ode	2024-04	0
Abu ‘Auda	2023-10	0
Abu ‘Auda	2023-11	0
Abu ‘Auda	2023-12	0
Abu ‘Auda	2024-01	0
Abu ‘Auda	2024-02	0
Abu ‘Auda	2024-03	0
Abu ‘Auda	2024-04	0
Abu ‘Ode	2023-10	0
Abu ‘Ode	2023-11	0
Abu ‘Ode	2023-12	0
Abu ‘Ode	2024-01	0
Abu ‘Ode	2024-02	0
Abu ‘Ode	2024-03	0
Abu ‘Ode	2024-04	0
Abū ‘Awdah	2023-10	0
Abū ‘Awdah	2023-11	0
Abū ‘Awdah	2023-12	0
Abū ‘Awdah	2024-01	0
Abū ‘Awdah	2024-02	0
Abū ‘Awdah	2024-03	0
Abū ‘Awdah	2024-04	0
Arab al Qila'i	2023-10	0
Arab al Qila'i	2023-11	0
Arab al Qila'i	2023-12	0
Arab al Qila'i	2024-01	0
Arab al Qila'i	2024-02	0
Arab al Qila'i	2024-03	0
Arab al Qila'i	2024-04	0
Abu Mu'ammar	2023-10	0
Abu Mu'ammar	2023-11	0
Abu Mu'ammar	2023-12	0
Abu Mu'ammar	2024-01	0
Abu Mu'ammar	2024-02	0
Abu Mu'ammar	2024-03	0
Abu Mu'ammar	2024-04	0
Umm al Kilab	2023-10	0
Umm al Kilab	2023-11	0
Umm al Kilab	2023-12	0
Umm al Kilab	2024-01	0
Umm al Kilab	2024-02	0
Umm al Kilab	2024-03	0
Umm al Kilab	2024-04	0
Umm al Kilāb	2023-10	0
Umm al Kilāb	2023-11	0
Umm al Kilāb	2023-12	0
Umm al Kilāb	2024-01	0
Umm al Kilāb	2024-02	0
Umm al Kilāb	2024-03	0
Umm al Kilāb	2024-04	0
Umm el-Kilab	2023-10	0
Umm el-Kilab	2023-11	0
Umm el-Kilab	2023-12	0
Umm el-Kilab	2024-01	0
Umm el-Kilab	2024-02	0
Umm el-Kilab	2024-03	0
Umm el-Kilab	2024-04	0
aum alkilab	2023-10	0
aum alkilab	2023-11	0
aum alkilab	2023-12	0
aum alkilab	2024-01	0
aum alkilab	2024-02	0
aum alkilab	2024-03	0
aum alkilab	2024-04	0
أُم الكِلاب	2023-10	0
أُم الكِلاب	2023-11	0
أُم الكِلاب	2023-12	0
أُم الكِلاب	2024-01	0
أُم الكِلاب	2024-02	0
أُم الكِلاب	2024-03	0
أُم الكِلاب	2024-04	0
Saknat az Zarqa'	2023-10	0
Saknat az Zarqa'	2023-11	0
Saknat az Zarqa'	2023-12	0
Saknat az Zarqa'	2024-01	0
Saknat az Zarqa'	2024-02	0
Saknat az Zarqa'	2024-03	0
Saknat az Zarqa'	2024-04	0
Saknat az Zarqā’	2023-10	0
Saknat az Zarqā’	2023-11	0
Saknat az Zarqā’	2023-12	0
Saknat az Zarqā’	2024-01	0
Saknat az Zarqā’	2024-02	0
Saknat az Zarqā’	2024-03	0
Saknat az Zarqā’	2024-04	0
Rafiah Yam	2023-10	0
Rafiah Yam	2023-11	0
Rafiah Yam	2023-12	0
Rafiah Yam	2024-01	0
Rafiah Yam	2024-02	0
Rafiah Yam	2024-03	0
Rafiah Yam	2024-04	0
Rafiaẖ Yam	2023-10	0
Rafiaẖ Yam	2023-11	0
Rafiaẖ Yam	2023-12	0
Rafiaẖ Yam	2024-01	0
Rafiaẖ Yam	2024-02	0
Rafiaẖ Yam	2024-03	0
Rafiaẖ Yam	2024-04	0
Qizan an Najjar	2023-10	0
Qizan an Najjar	2023-11	0
Qizan an Najjar	2023-12	0
Qizan an Najjar	2024-01	0
Qizan an Najjar	2024-02	0
Qizan an Najjar	2024-03	0
Qizan an Najjar	2024-04	0
Qazan an Najjar	2023-10	0
Qazan an Najjar	2023-11	0
Qazan an Najjar	2023-12	0
Qazan an Najjar	2024-01	0
Qazan an Najjar	2024-02	0
Qazan an Najjar	2024-03	0
Qazan an Najjar	2024-04	0
Qazān an Najjār	2023-10	0
Qazān an Najjār	2023-11	0
Qazān an Najjār	2023-12	0
Qazān an Najjār	2024-01	0
Qazān an Najjār	2024-02	0
Qazān an Najjār	2024-03	0
Qazān an Najjār	2024-04	0
Qīzān an Najjār	2023-10	0
Qīzān an Najjār	2023-11	0
Qīzān an Najjār	2023-12	0
Qīzān an Najjār	2024-01	0
Qīzān an Najjār	2024-02	0
Qīzān an Najjār	2024-03	0
Qīzān an Najjār	2024-04	0
qyzan alnjar	2023-10	0
qyzan alnjar	2023-11	0
qyzan alnjar	2023-12	0
qyzan alnjar	2024-01	0
qyzan alnjar	2024-02	0
qyzan alnjar	2024-03	0
qyzan alnjar	2024-04	0
قيزان النجار	2023-10	0
قيزان النجار	2023-11	0
قيزان النجار	2023-12	0
قيزان النجار	2024-01	0
قيزان النجار	2024-02	0
قيزان النجار	2024-03	0
قيزان النجار	2024-04	0
Qa' al Qurayn	2023-10	0
Qa' al Qurayn	2023-11	0
Qa' al Qurayn	2023-12	0
Qa' al Qurayn	2024-01	0
Qa' al Qurayn	2024-02	0
Qa' al Qurayn	2024-03	0
Qa' al Qurayn	2024-04	0
Qa` al Qurayn	2023-10	0
Qa` al Qurayn	2023-11	0
Qa` al Qurayn	2023-12	0
Qa` al Qurayn	2024-01	0
Qa` al Qurayn	2024-02	0
Qa` al Qurayn	2024-03	0
Qa` al Qurayn	2024-04	0
Qa` al Qurein	2023-10	0
Qa` al Qurein	2023-11	0
Qa` al Qurein	2023-12	0
Qa` al Qurein	2024-01	0
Qa` al Qurein	2024-02	0
Qa` al Qurein	2024-03	0
Qa` al Qurein	2024-04	0
Qa` el-Qurein	2023-10	0
Qa` el-Qurein	2023-11	0
Qa` el-Qurein	2023-12	0
Qa` el-Qurein	2024-01	0
Qa` el-Qurein	2024-02	0
Qa` el-Qurein	2024-03	0
Qa` el-Qurein	2024-04	0
Qa‘ al Qurein	2023-10	0
Qa‘ al Qurein	2023-11	0
Qa‘ al Qurein	2023-12	0
Qa‘ al Qurein	2024-01	0
Qa‘ al Qurein	2024-02	0
Qa‘ al Qurein	2024-03	0
Qa‘ al Qurein	2024-04	0
Qa‘ el-Qurein	2023-10	0
Qa‘ el-Qurein	2023-11	0
Qa‘ el-Qurein	2023-12	0
Qa‘ el-Qurein	2024-01	0
Qa‘ el-Qurein	2024-02	0
Qa‘ el-Qurein	2024-03	0
Qa‘ el-Qurein	2024-04	0
Qā‘ al Qurayn	2023-10	0
Qā‘ al Qurayn	2023-11	0
Qā‘ al Qurayn	2023-12	0
Qā‘ al Qurayn	2024-01	0
Qā‘ al Qurayn	2024-02	0
Qā‘ al Qurayn	2024-03	0
Qā‘ al Qurayn	2024-04	0
قاع القرين	2023-10	0
قاع القرين	2023-11	0
قاع القرين	2023-12	0
قاع القرين	2024-01	0
قاع القرين	2024-02	0
قاع القرين	2024-03	0
قاع القرين	2024-04	0
Nahal Qatif	2023-10	0
Nahal Qatif	2023-11	0
Nahal Qatif	2023-12	0
Nahal Qatif	2024-01	0
Nahal Qatif	2024-02	0
Nahal Qatif	2024-03	0
Nahal Qatif	2024-04	0
Katif	2023-10	0
Katif	2023-11	0
Katif	2023-12	0
Katif	2024-01	0
Katif	2024-02	0
Katif	2024-03	0
Katif	2024-04	0
Nahal-Katif	2023-10	0
Nahal-Katif	2023-11	0
Nahal-Katif	2023-12	0
Nahal-Katif	2024-01	0
Nahal-Katif	2024-02	0
Nahal-Katif	2024-03	0
Nahal-Katif	2024-04	0
Naḥal Qatif	2023-10	0
Naḥal Qatif	2023-11	0
Naḥal Qatif	2023-12	0
Naḥal Qatif	2024-01	0
Naḥal Qatif	2024-02	0
Naḥal Qatif	2024-03	0
Naḥal Qatif	2024-04	0
Umm Kamil	2023-10	0
Umm Kamil	2023-11	0
Umm Kamil	2023-12	0
Umm Kamil	2024-01	0
Umm Kamil	2024-02	0
Umm Kamil	2024-03	0
Umm Kamil	2024-04	0
Mukhaymil	2023-10	0
Mukhaymil	2023-11	0
Mukhaymil	2023-12	0
Mukhaymil	2024-01	0
Mukhaymil	2024-02	0
Mukhaymil	2024-03	0
Mukhaymil	2024-04	0
Mukheimil	2023-10	0
Mukheimil	2023-11	0
Mukheimil	2023-12	0
Mukheimil	2024-01	0
Mukheimil	2024-02	0
Mukheimil	2024-03	0
Mukheimil	2024-04	0
Umm Kamīl	2023-10	0
Umm Kamīl	2023-11	0
Umm Kamīl	2023-12	0
Umm Kamīl	2024-01	0
Umm Kamīl	2024-02	0
Umm Kamīl	2024-03	0
Umm Kamīl	2024-04	0
aum kmyl	2023-10	0
aum kmyl	2023-11	0
aum kmyl	2023-12	0
aum kmyl	2024-01	0
aum kmyl	2024-02	0
aum kmyl	2024-03	0
aum kmyl	2024-04	0
أُم كميل	2023-10	0
أُم كميل	2023-11	0
أُم كميل	2023-12	0
أُم كميل	2024-01	0
أُم كميل	2024-02	0
أُم كميل	2024-03	0
أُم كميل	2024-04	0
An Nazlah	2023-10	0
An Nazlah	2023-11	0
An Nazlah	2023-12	0
An Nazlah	2024-01	0
An Nazlah	2024-02	0
An Nazlah	2024-03	0
An Nazlah	2024-04	0
El Nesleh	2023-10	0
El Nesleh	2023-11	0
El Nesleh	2023-12	0
El Nesleh	2024-01	0
El Nesleh	2024-02	0
El Nesleh	2024-03	0
El Nesleh	2024-04	0
En Nazle	2023-10	0
En Nazle	2023-11	0
En Nazle	2023-12	0
En Nazle	2024-01	0
En Nazle	2024-02	0
En Nazle	2024-03	0
En Nazle	2024-04	0
En Nezle	2023-10	0
En Nezle	2023-11	0
En Nezle	2023-12	0
En Nezle	2024-01	0
En Nezle	2024-02	0
En Nezle	2024-03	0
En Nezle	2024-04	0
Nazla	2023-10	0
Nazla	2023-11	0
Nazla	2023-12	0
Nazla	2024-01	0
Nazla	2024-02	0
Nazla	2024-03	0
Nazla	2024-04	0
Nazlah	2023-10	0
Nazlah	2023-11	0
Nazlah	2023-12	0
Nazlah	2024-01	0
Nazlah	2024-02	0
Nazlah	2024-03	0
Nazlah	2024-04	0
Nuzle	2023-10	0
Nuzle	2023-11	0
Nuzle	2023-12	0
Nuzle	2024-01	0
Nuzle	2024-02	0
Nuzle	2024-03	0
Nuzle	2024-04	0
Al Mashahirah	2023-10	0
Al Mashahirah	2023-11	0
Al Mashahirah	2023-12	0
Al Mashahirah	2024-01	0
Al Mashahirah	2024-02	0
Al Mashahirah	2024-03	0
Al Mashahirah	2024-04	0
Al Mashahira	2023-10	0
Al Mashahira	2023-11	0
Al Mashahira	2023-12	0
Al Mashahira	2024-01	0
Al Mashahira	2024-02	0
Al Mashahira	2024-03	0
Al Mashahira	2024-04	0
Al Mashāhirah	2023-10	0
Al Mashāhirah	2023-11	0
Al Mashāhirah	2023-12	0
Al Mashāhirah	2024-01	0
Al Mashāhirah	2024-02	0
Al Mashāhirah	2024-03	0
Al Mashāhirah	2024-04	0
Qa' al Kharabah	2023-10	0
Qa' al Kharabah	2023-11	0
Qa' al Kharabah	2023-12	0
Qa' al Kharabah	2024-01	0
Qa' al Kharabah	2024-02	0
Qa' al Kharabah	2024-03	0
Qa' al Kharabah	2024-04	0
Qa` al Kharabah	2023-10	0
Qa` al Kharabah	2023-11	0
Qa` al Kharabah	2023-12	0
Qa` al Kharabah	2024-01	0
Qa` al Kharabah	2024-02	0
Qa` al Kharabah	2024-03	0
Qa` al Kharabah	2024-04	0
Qa` el-Kharaba	2023-10	0
Qa` el-Kharaba	2023-11	0
Qa` el-Kharaba	2023-12	0
Qa` el-Kharaba	2024-01	0
Qa` el-Kharaba	2024-02	0
Qa` el-Kharaba	2024-03	0
Qa` el-Kharaba	2024-04	0
Qa‘ al Kharābah	2023-10	0
Qa‘ al Kharābah	2023-11	0
Qa‘ al Kharābah	2023-12	0
Qa‘ al Kharābah	2024-01	0
Qa‘ al Kharābah	2024-02	0
Qa‘ al Kharābah	2024-03	0
Qa‘ al Kharābah	2024-04	0
Qa‘ el-Kharaba	2023-10	0
Qa‘ el-Kharaba	2023-11	0
Qa‘ el-Kharaba	2023-12	0
Qa‘ el-Kharaba	2024-01	0
Qa‘ el-Kharaba	2024-02	0
Qa‘ el-Kharaba	2024-03	0
Qa‘ el-Kharaba	2024-04	0
Qā‘ al Kharābah	2023-10	0
Qā‘ al Kharābah	2023-11	0
Qā‘ al Kharābah	2023-12	0
Qā‘ al Kharābah	2024-01	0
Qā‘ al Kharābah	2024-02	0
Qā‘ al Kharābah	2024-03	0
Qā‘ al Kharābah	2024-04	0
قاع الخَرابَة	2023-10	0
قاع الخَرابَة	2023-11	0
قاع الخَرابَة	2023-12	0
قاع الخَرابَة	2024-01	0
قاع الخَرابَة	2024-02	0
قاع الخَرابَة	2024-03	0
